url	Categories	Products	Industries	Internals
https://blog.adobe.com/en/publish/2021/11/16/exploring-marketing-financial-services-world-does-this-sound-familiar-to-you	"Digital Transformation, Insights & Inspiration"	"Experience Cloud"	"Financial Services"	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/16/adobe-study-making-digital-agreements-more-inclusive	"News, Leadership, Productivity, Future of Work"	"Document Cloud, Acrobat, Sign"	""	"Document Cloud"
https://blog.adobe.com/en/publish/2021/11/16/colin-campbell-how-unexpected-opportunity-led-to-successful-career-in-sales	"Adobe Life, Adobe Culture, Adobe Life - Asia, Employee Impact"	""	""	""
https://blog.adobe.com/en/publish/2021/11/16/cooking-up-mouth-watering-meals-with-julia-child	"Creativity, Customer Stories, Video & Audio"	"Creative Cloud, After Effects, Premiere Pro"	""	"How I Cut This, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/16/dicks-sporting-goods-and-adobe-experience-cloud-to-drive-mass-personalization	"Customer Stories, News, Analytics"	"Experience Cloud, Experience Platform, Analytics, Experience Manager, Target"	"Retail"	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/15/a-year-in-review-how-colleges-transformed-their-curricula-in-covid-19-era	"Insights & Inspiration, Digital Transformation"	"Creative Cloud"	"Education"	"Digital Literacy, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/15/honoring-and-connecting-global-indigenous-and-first-nations-community	"Adobe Life, Adobe Culture, Diversity & Inclusion, Responsibility"	""	""	"#AdobeForAll"
https://blog.adobe.com/en/publish/2021/11/15/the-tile-shop-adds-new-dimension-online-content-with-adobe	"Customer Stories, Digital Transformation, Insights & Inspiration"	"Experience Cloud, Experience Manager"	"Retail"	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/15/tcs-and-adobe-expand-partnership-to-deliver-breakthrough-customer-experiences-and-digital-document-transformation	"Digital Transformation, News"	"Document Cloud, Creative Cloud, Experience Cloud, Sign"	""	"Document Cloud, Creative Cloud, Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/12/breaking-into-the-professional-creative-industry	"Insights & Inspiration, Creativity, Photography"	"Creative Cloud, Lightroom"	""	"SEO Features, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/12/coca-cola-delivers-refreshing-d2c-approach-across-mexico-to-win-experience-maker-of-the-year	"Customer Stories, Digital Transformation, Analytics"	"Experience Cloud, Target, Experience Platform, Analytics, Commerce Cloud"	""	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/12/coles-improves-customer-experiences-both-online-in-stores	"Customer Stories"	"Experience Cloud, Experience Manager"	"Retail"	"Enterprise Customers, Experience Cloud, APAC"
https://blog.adobe.com/en/publish/2021/11/12/how-data-is-shaping-future-of-marketing-customer-experience	"Digital Transformation, Insights & Inspiration, Customer Experience"	"Experience Cloud"	"Retail"	"Experience Cloud, Partner Story"
https://blog.adobe.com/en/publish/2021/11/12/how-is-machine-learning-transforming-modern-photography	"Insights & Inspiration, Creativity, Photography"	"Document Cloud, Creative Cloud, Lightroom, Photoshop"	""	"SEO Features, Document Cloud, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/12/how-thebeekid-liz-espinoza-hacks-college-life-with-adobe-acrobat	"Customer Stories, Insights & Inspiration, Future of Work, Productivity"	"Document Cloud, Acrobat, Sign"	"Media & Entertainment"	"Document Cloud"
https://blog.adobe.com/en/publish/2021/11/12/out-west-with-old-henry-editor-jamie-kirkpatrick	"Customer Stories"	"Creative Cloud, After Effects, Premiere Pro"	"Media & Entertainment"	"How I Cut This, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/12/why-you-need-interactive-marketing	"Insights & Inspiration, Creativity, Video & Audio"	"Creative Cloud, Premiere Pro"	""	"SEO Features, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/11/adobe-digital-economy-index-thanksgiving-flight-bookings-exceeding-2019-levels	"Trends & Research, News, Digital Transformation, Analytics"	"Experience Cloud, Analytics"	""	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/11/editing-blind-ambition-with-paul-murphy	"Customer Stories"	"Creative Cloud, After Effects, Premiere Pro"	"Media & Entertainment"	"How I Cut This, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/11/max-2021-recap-creativity-community-and-tech-come-together	"Insights & Inspiration, Adobe MAX"	"Creative Cloud, Photoshop, Illustrator, Adobe Sensei"	""	"Adobe MAX 2021, Creative Cloud, Adobe Sensei"
https://blog.adobe.com/en/publish/2021/11/11/trailblazing-tale-of-pauli-murray	"Customer Stories"	"Creative Cloud, After Effects, Premiere Pro"	"Media & Entertainment"	"How I Cut This, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/10/adobe-ibm-partner-to-accelerate-digital-economy-with-intelligent-document-transformation	"Digital Transformation, News"	"Document Cloud, Acrobat, Sign"	"High Tech"	"Document Cloud"
https://blog.adobe.com/en/publish/2021/11/10/create-your-dream-work-life-with-help-from-amirah-cook-and-adobe-acrobat	"Customer Stories, Insights & Inspiration"	"Document Cloud, Acrobat"	""	"Document Cloud"
https://blog.adobe.com/en/publish/2021/11/10/tsb-uses-adobe-sign-for-the-good-of-the-customer-and-the-planet	"Customer Stories"	"Document Cloud, Sign"	"Financial Services"	"Document Cloud, UK"
https://blog.adobe.com/en/publish/2021/11/09/adobe-shoppers-have-seen-over-2-billion-out-of-stock-messages-online-october-2021	"Trends & Research, News, Analytics"	"Experience Cloud, Analytics"	"Retail"	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/09/real-madrid-ignites-passion	"News"	"Experience Cloud, Experience Platform, Experience Manager"	"Media & Entertainment"	"Experience Cloud, UK"
https://blog.adobe.com/en/publish/2021/11/08/paul-peterson-drop-assumptions-make-a-connection	"Adobe Life, Adobe Culture, Diversity & Inclusion, Responsibility"	""	""	"#AdobeForAll"
https://blog.adobe.com/en/publish/2021/11/08/an-educators-guide-to-teaching-with-video	"Creativity, Insights & Inspiration, Video & Audio"	"Creative Cloud, Premiere Pro, Premiere Rush, After Effects"	"Education"	"SEO Features, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/08/art-of-making-tiktok-commercials-from-home-with-grace-wells	"Customer Stories"	"Creative Cloud, After Effects, Premiere Pro, Photoshop, Lightroom, Audition, Illustrator"	"Media & Entertainment"	"How I Cut This, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/08/tech-empowers-fashion	"Creativity, Design"	"Creative Cloud, Illustrator, Photoshop"	""	"Brand, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/08/how-documentaries-adapted-online-platforms	"Creativity, Video & Audio"	"Creative Cloud, Photoshop, Premiere Pro, After Effects"	""	"Video leadership, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/08/recognizing-and-valuing-those-who-have-served	"Adobe Life, Adobe Culture, Diversity & Inclusion, Responsibility"	""	""	"#AdobeForAll"
https://blog.adobe.com/en/publish/2021/11/08/work-with-acrobat-pdf-tools-right-in-your-microsoft-edge-browser	"Future of Work, News, Productivity"	"Document Cloud, Acrobat"	""	"Document Cloud"
https://blog.adobe.com/en/publish/2021/11/05/lessons-from-the-adobe-max-executive-program	"Digital Transformation, Creative Inspiration & Trends, Adobe MAX"	""	""	"Adobe MAX 2021, Innovation, APAC"
https://blog.adobe.com/en/publish/2021/11/04/jessica-michaels-thinking-differently-what-professionalism-means	"Adobe Life, Adobe Culture, Diversity & Inclusion, Responsibility"	""	""	"#AdobeForAll"
https://blog.adobe.com/en/publish/2021/11/04/7-in-10-customers-will-buy-more-from-brands-they-trust-uk	"Trends & Research"	""	"Retail"	"UK, Marketing"
https://blog.adobe.com/en/publish/2021/11/04/adobe-analytics-student-challenge-welcomes-disney	"News, Analytics, Video & Audio"	"Analytics, Experience Cloud"	"Retail"	"Digital Literacy, Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/04/bring-your-feedback-into-the-video-edit-with-dropbox-replay	"Insights & Inspiration, Adobe MAX"	"Creative Cloud, Premiere Pro"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/02/account-based-marketing-data-driven-selection-for-abm-success	"Digital Transformation, Insights & Inspiration"	"Experience Cloud, Marketo Engage"	""	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/02/key-to-creative-success-love-journey	"Creativity, Insights & Inspiration, Adobe MAX"	"Creative Cloud"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/02/my-experience-with-adobe-sales-academy	"University, Adobe Life, Adobe Culture, Employee Impact"	""	""	"Brand"
https://blog.adobe.com/en/publish/2021/11/02/next-best-action-modeling-is-about-to-be-surpassed-by-next-best-conversation-models	"Digital Transformation, Insights & Inspiration"	"Experience Cloud"	""	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/11/01/meet-the-2021-women-at-sundance-adobe-fellows	"Responsibility, Insights & Inspiration, News"	"Creative Cloud"	"Media & Entertainment"	"Diverse Voices, Brand, Creative Cloud"
https://blog.adobe.com/en/publish/2021/11/01/how-to-be-an-effective-school-leader	"Insights & Inspiration, Productivity, Future of Work"	"Document Cloud, Acrobat, Scan, Sign"	"Education"	"SEO Features, Document Cloud"
https://blog.adobe.com/en/publish/2021/11/01/adobe-max-creative-community-highlights-in-asia-pacific	"Adobe MAX, Creativity, Art, Creative Inspiration & Trends, Illustration"	""	""	"Adobe MAX 2021, APAC"
https://blog.adobe.com/en/publish/2021/11/01/adobe-advertising-cloud-named-leader-in-gartners-2021-magic-quadrant-for-ad-tech	"Digital Transformation, Insights & Inspiration, News, Analytics"	"Experience Cloud, Advertising Cloud, Analytics, Audience Manager"	""	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/10/29/lauren-gardner-making-waves-can-make-a-better-world	"Adobe Life, Adobe Culture, Diversity & Inclusion, Responsibility"	""	""	"#AdobeForAll"
https://blog.adobe.com/en/publish/2021/10/28/connect-with-adobe-document-cloud-at-microsoft-ignite-2021	"Digital Transformation, News"	"Document Cloud, Acrobat, Scan, Sign"	""	"Document Cloud"
https://blog.adobe.com/en/publish/2021/10/28/how-manufacturers-distributors-can-implement-new-era-of-self-service-in-b2b-commerce	"Customer Stories, Insights & Inspiration, Digital Transformation"	"Experience Cloud, Commerce Cloud"	"Manufacturing"	"Experience Cloud"
https://blog.adobe.com/en/publish/2021/10/27/tata-consultancy-services-enriches-london-marathon-experience-with-adobe-xd	"Customer Stories, Insights & Inspiration, Adobe MAX"	"Creative Cloud, Photoshop, XD"	""	"Creative Cloud, Adobe MAX 2021"
https://blog.adobe.com/en/publish/2021/10/27/adobe-max-2021-technology-sneak-peeks	"Adobe MAX, Creativity"	"Adobe Sensei, Creative Cloud"	""	"Adobe MAX 2021, Adobe Sensei, Creative Cloud, Brand"
https://blog.adobe.com/en/publish/2021/10/26/add-video-lottie-animations-xd	"Digital Transformation, Adobe MAX, News"	"Creative Cloud, XD, After Effects"	""	"Adobe MAX 2021, Creative Cloud, UK"
https://blog.adobe.com/en/publish/2021/10/26/a-trio-typographic-treats-from-adobe-originals	"Insights & Inspiration, Typography, Adobe MAX"	"Typography, Creative Cloud"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/adobe-capture-in-indesign	"Adobe MAX, Digital Transformation, News"	"Creative Cloud, InDesign"	"Media & Entertainment"	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/adobe-unleashes-content-attribution-features-photoshop-beyond-max-2021	"Adobe MAX, News"	"Creative Cloud"	""	"Adobe MAX 2021, Content Authenticity, Brand, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/cruise-through-creative-work-latest-release-creative-cloud-video-apps	"News, Creativity, Adobe MAX"	"Creative Cloud, Adobe Sensei, After Effects, Audition, Character Animator, Premiere Pro"	"Media & Entertainment"	"Adobe MAX 2021, Creative Cloud, UK, Adobe Sensei"
https://blog.adobe.com/en/publish/2021/10/26/free-drawing-painting-app-adobe-fresco-adds-motion-tools-more-for-adobe-max-2021	"Adobe MAX, News"	"Creative Cloud, Fresco"	"Media & Entertainment"	"Adobe MAX 2021, Creative Cloud, UK"
https://blog.adobe.com/en/publish/2021/10/26/creative-cloud-canvas-spaces-ps-ai-in-browser	"Insights & Inspiration, News, Digital Transformation, Adobe MAX"	"Creative Cloud, Fresco, Illustrator, Photoshop, XD"	""	"Adobe MAX 2021, Creative Cloud, UK, no-interlinks"
https://blog.adobe.com/en/publish/2021/10/26/illustrator-updates-max-2021-announcements	"Adobe MAX"	"Creative Cloud, Adobe Sensei, Fresco, Illustrator, Photoshop"	""	"Adobe MAX 2021, Creative Cloud, UK, Adobe Sensei"
https://blog.adobe.com/en/publish/2021/10/26/max-2021-creative-cloud-ecosystem-update	"Adobe MAX"	"Creative Cloud, Photoshop, Stock, Substance, XD"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/new-tools-within-photoshop-express	"Insights & Inspiration, Digital Transformation, Adobe MAX"	"Adobe Sensei, Creative Cloud, Photoshop"	""	"Adobe MAX 2021, Adobe Sensei, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/indesign-2021-update-faster-collaborative-modern	"Digital Transformation, Adobe MAX, News"	"Creative Cloud, InDesign"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/new-creative-cloud-releases-enable-creative-collaboration-drive-innovation-empower-creative-careers	"News, Adobe MAX"	"Creative Cloud, After Effects, Character Animator, Fresco, Illustrator, Lightroom, Photoshop, Premiere Pro, Premiere Rush, XD"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/max-2021-photography-releases	"Adobe MAX, News"	"Creative Cloud, Lightroom"	""	"Adobe MAX 2021, Creative Cloud, UK, no-interlinks"
https://blog.adobe.com/en/publish/2021/10/26/maximize-value-creative-cloud-subscription	"Insights & Inspiration, Digital Transformation, Adobe MAX, News, Typography"	"Creative Cloud, Adobe Sensei, Illustrator, Photoshop, Stock, Typography"	""	"Adobe MAX 2021, Creative Cloud, UK, Adobe Sensei"
https://blog.adobe.com/en/publish/2021/10/26/ocean-ar-coral-reefs-aero-smithsonian-thehydrous	"Adobe MAX, Insights & Inspiration, News, 3D & AR"	"Creative Cloud, Aero"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/26/unlock-your-creative-career-with-behance	"Adobe MAX, News"	"Creative Cloud, Adobe Sensei, XD"	""	"Adobe MAX 2021, Creative Cloud, Behance, UK, Adobe Sensei"
https://blog.adobe.com/en/publish/2021/10/26/photoshop-ships-major-updates-across-desktop-ipad-apps-extends-light-editing-collaboration-features-web-beta	"News, Creativity, Adobe MAX"	"Creative Cloud, Photoshop, Illustrator"	""	"Adobe MAX 2021, Creative Cloud, UK"
https://blog.adobe.com/en/publish/2021/10/26/whats-new-adobe-stock-2021	"Creativity, Video & Audio, Adobe MAX, News"	"Creative Cloud, Adobe Sensei, Stock"	""	"Adobe MAX 2021, Creative Cloud, UK, Adobe Sensei"
https://blog.adobe.com/en/publish/2021/10/26/project-aspen-imaging-automation-workflows	"Future of Work, Adobe MAX"	"Creative Cloud, Photoshop"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/25/its-time-for-adobe-max-register-now-dont-miss-a-minute	"Insights & Inspiration, Adobe MAX"	"Creative Cloud"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/25/how-binyan-creates-photoreal-architecture-in-3d	"Customer Stories"	"Creative Cloud, Substance"	""	"Creative Cloud, APAC"
https://blog.adobe.com/en/publish/2021/10/25/research-intern-cory-ilo-possibilities-in-ar-vr	"University, Adobe Life, Adobe Culture, Employee Impact"	""	""	"Brand"
https://blog.adobe.com/en/publish/2021/10/25/adobe-max-new-adobe-workfront-capabilities-tackle-challenges-of-scaling-personalized-content	"Adobe MAX, News, Future of Work, Productivity"	"Creative Cloud, Experience Cloud, Photoshop, XD, Experience Manager, Marketo Engage, Workfront"	""	"Adobe MAX 2021, Creative Cloud, Experience Cloud, UK"
https://blog.adobe.com/en/publish/2021/10/25/thank-you-to-our-max-2021-sponsors	"Adobe MAX, Insights & Inspiration"	"Creative Cloud"	""	"Adobe MAX 2021, Creative Cloud"
https://blog.adobe.com/en/publish/2021/10/22/atlas-professionals-revolutionize-contract-signatures-with-adobe-sign-and-salesforce	"Customer Stories, Insights & Inspiration"	"Document Cloud, Acrobat, Sign"	"B2B"	"Document Cloud"
https://blog.adobe.com/en/publish/2021/10/22/content-authenticity-in-age-of-disinformation-deepfakes-nfts	"Responsibility, Creativity, Leadership, Artificial Intelligence"	""	""	"Content Authenticity"
https://blog.adobe.com/en/publish/2021/10/22/do-more-with-pdfs-by-installing-adobe-acrobat-for-chrome	""	""	""	""
https://blog.adobe.com/en/publish/2021/10/21/adobe-analytics-dashboards-won-best-new-technology-at-2021-daa-quanties-awards	"Digital Transformation, Insights & Inspiration, News, Analytics"	"Experience Cloud, Experience Platform, Analytics"	""	"Experience Cloud, Awards and Recognition"
https://blog.adobe.com/en/publish/2021/10/21/announcing-notarize-adobe-sign-strategic-partnership-integration-availability	"Future of Work, News, Productivity"	"Document Cloud, Sign"	""	"Document Cloud, no-interlinks"
